revenue,class,id,budget,starpower,certification,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,rating,ratingClass
938212738,9,tt0373889,150000000,312968704687,11,2007,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7.5,7
162944923,8,tt0373926,80000000,25297275689,11,2005,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,6
54667954,5,tt0374102,130000,488633527,6,2004,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.7,5
2626800,2,tt0374563,17000000,6204354135,6,2007,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7,4
46118097,5,tt0374900,400000,4193045013,9,2004,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
109502303,7,tt0375063,16000000,13578999594,6,2004,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.5,7
13395939,3,tt0375173,60000000,11369396036,6,2004,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6
98410061,6,tt0375679,6500000,42842147283,6,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,7
11850214,3,tt0375912,6500000,37192654813,21,2004,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.4,7
93772522,6,tt0376105,30000000,26891157866,24,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5
24000000,4,tt0376136,45000000,25480134025,6,2011,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2,6
115505027,7,tt0376541,27000000,17725774663,6,2004,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7
459359555,9,tt0376994,210000000,71644078937,20,2006,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.7,6
603943,1,tt0377091,500000,3831103035,6,2004,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
129042871,7,tt0377092,17000000,18381052858,11,2004,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7
95226116,6,tt0377471,53000000,34776299062,11,2005,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5
44434439,5,tt0378109,50000000,8675428637,11,2005,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,5
49084830,5,tt0379725,7000000,15015687338,6,2005,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4,7
38869464,4,tt0379786,39000000,22833639621,11,2005,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.9,7
41299492,5,tt0379865,58000000,21572143056,11,2008,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,6
113086475,7,tt0381707,37000000,9488391117,11,2004,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5
70016220,6,tt0381849,55000000,32362445352,6,2007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,7
122644820,7,tt0382077,25000000,14930511138,6,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.9,5
25473093,4,tt0382628,30000000,10524551902,11,2005,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5.6,5
76932943,6,tt0382992,135000000,15370515012,11,2005,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5
54819301,5,tt0383010,30000000,13356780205,24,2012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5
2405420,2,tt0383222,25000000,14944677664,6,2005,10,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.9,2
1065659812,9,tt0383574,200000000,110456959970,11,2006,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3,7
10047674,3,tt0384286,1000000,3733752744,1,2005,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9,5
3764219,2,tt0384369,4500000,637936939,8,2004,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,7
365134,1,tt0384533,8000000,22968688503,6,2004,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3,5
97607453,6,tt0384537,50000000,9039834865,6,2006,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.6,6
38505009,4,tt0384793,23000000,17108592313,11,2006,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6
372234864,9,tt0385752,180000000,49777614432,11,2007,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1,6
368100420,9,tt0386588,70000000,22062169354,16,2005,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.6,6
1831348,2,tt0386741,18000000,16487026628,6,2006,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,6
82466670,6,tt0387131,25000000,24260853741,6,2005,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.5,7
495303,1,tt0387808,30000000,17796025187,6,2006,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6
49111202,5,tt0387877,50000000,22915833645,6,2006,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.6,5
36351350,4,tt0388500,25000000,16395030405,6,2005,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5
178043761,8,tt0388795,14000000,22658764435,6,2005,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.7,7
75505973,6,tt0389722,30000000,23462066912,6,2007,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.6,6
237681299,9,tt0389860,82500000,36142771977,11,2006,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.4,6
424760,1,tt0390384,7000,240838666,11,2004,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.9,6
183474602,8,tt0391198,10000000,13183824291,1,2004,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.9,5
42886719,5,tt0391304,30000000,8799708860,11,2005,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
3919254,2,tt0393109,475000,7353849398,6,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.4,7
76669806,6,tt0393162,30000000,22381783849,11,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
61112916,5,tt0393735,50000000,20831110487,24,2006,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,4
38000000,4,tt0395169,17500000,17402444352,11,2004,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8.1,8
113006880,7,tt0395699,56000000,25795952236,24,2005,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.6,5
25224242,4,tt0395972,35000000,29689410183,6,2005,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
285176741,9,tt0396269,40000000,30640379222,6,2005,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,7
27645491,4,tt0396652,25000000,5582496787,14,2005,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.0,6
122489822,7,tt0396752,25000000,24618986532,24,2005,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.6,6
68766121,6,tt0397065,40000000,3315533790,6,2005,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3,5
91974818,6,tt0397101,43000000,12043482767,11,2005,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6.5,6
120455994,7,tt0397313,40000000,6385830501,24,2006,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.3,7
309979994,9,tt0397892,150000000,15094549184,24,2008,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,6
190320568,8,tt0398165,82000000,41040310497,11,2005,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,6
35294470,4,tt0398712,30000000,19487864639,6,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,6
480314,1,tt0398913,21000000,6781613674,11,2006,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,4
60740827,5,tt0399146,32000000,11365040276,6,2005,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.5,7
162949164,8,tt0399201,126000000,53477643836,11,2005,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.9,6
24127895,4,tt0399295,42000000,13990028284,6,2005,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6,7
284139100,9,tt0401729,260000000,37658499899,11,2012,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6
206871,1,tt0401815,4750000,1841230944,6,2005,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.2,5
52304001,5,tt0402022,62000000,16608294767,11,2005,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,5
15007991,3,tt0402901,30000000,7577385419,11,2005,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.1,5
2697930,2,tt0404030,7000000,2104753678,11,2005,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,7
144216468,7,tt0404032,19000000,15102137449,1,2005,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6.7,6
14821658,3,tt0404203,26000000,19267571234,6,2006,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.6,7
70000000,6,tt0405094,2000000,4342266145,6,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,8
216763646,9,tt0405159,30000000,39070400378,11,2004,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1,8
374743,1,tt0405336,17000000,39309302352,6,2006,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5,5
109449237,7,tt0405422,26000000,53884029208,6,2005,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,7
56309766,5,tt0406759,12000000,10320860102,11,2008,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5.4,5
55011732,5,tt0406816,70000000,10261415823,11,2006,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,6
13350369,3,tt0407265,1000000,5208838899,6,2005,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4,7
591739379,9,tt0407304,132000000,52704561694,11,2005,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.5,6
289847354,9,tt0407887,90000000,78421212905,6,2006,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,8
152000000,8,tt0408236,50000000,43304756830,6,2007,12,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7.4,7
130358911,7,tt0408306,70000000,28187491694,6,2005,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.6,7
38399961,4,tt0408985,45000000,7193109007,11,2006,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,6
181674817,8,tt0409182,160000000,11067459300,11,2006,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6,5
1115493,2,tt0409345,3500000,7724206317,6,2008,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.4,6
185258983,8,tt0409459,130000000,35626372298,6,2009,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.6,7
174822325,8,tt0409847,163000000,34616605508,11,2011,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6.0,6
16930884,3,tt0411061,30000000,8553576932,6,2007,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.9,5
1574623,2,tt0411705,1000000,36181775,3,2004,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.9,4
967000,1,tt0411951,30000000,4679080526,6,2010,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.8,4
45742101,5,tt0412019,10000000,17591537939,6,2005,5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7.2,7
173000000,8,tt0413099,175000000,36240663161,24,2007,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.4,5
798958165,9,tt0413267,160000000,109178720821,24,2007,5,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.1,6
890871626,9,tt0413300,258000000,220005235848,11,2007,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,6
72779000,6,tt0414853,51000000,29076611831,24,2006,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6,5
381420,1,tt0414951,900000,4199804351,6,2005,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,6
15304890,3,tt0414993,35000000,17680811987,11,2006,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7.3,7
162966177,8,tt0415306,72500000,31484531370,11,2006,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
27762648,4,tt0416315,1000000,1389966216,6,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.3,6
85306374,6,tt0416320,15000000,32560556534,6,2005,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7.7,7
422610419,9,tt0416449,65000000,63094095483,6,2006,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.7,7
10496317,3,tt0416496,35000000,8240947461,11,2006,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7,5
62022014,5,tt0417148,33000000,21479633098,6,2006,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.6,5
933959197,9,tt0417741,250000000,253364557994,24,2009,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.5,7
709709780,9,tt0418279,150000000,96237110276,11,2007,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,7
65900249,6,tt0418689,90000000,22892847251,6,2006,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.1,7
96889998,6,tt0418763,72000000,25826718680,6,2005,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0,7
46770602,5,tt0418819,15000000,20535265304,6,2005,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2,6
12036149,3,tt0419294,15000000,10607253110,6,2005,11,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,7.4,7
55987321,5,tt0419706,60000000,12037158968,6,2005,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,5
22165608,4,tt0419946,20000000,8048772473,1,2006,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.7,4
53653224,5,tt0420223,30000000,26792342881,11,2006,9,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7.6,7
50877145,5,tt0420238,60000000,50802513696,14,2008,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1,6
65569869,6,tt0421073,20000000,40585755437,6,2008,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.8,6
5048693,2,tt0421238,2000000,16900438567,6,2005,10,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,7.4,7
57891803,5,tt0421239,26000000,16739223841,11,2005,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.5,6
333932083,9,tt0421715,150000000,41202428486,11,2008,11,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,7.8,7
2281089,2,tt0422295,16800000,14836480750,6,2006,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.5,6
60474340,5,tt0422720,40000000,26282425115,11,2006,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.4,6
149044513,7,tt0423294,85000000,13310849853,24,2007,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7,6
64459316,5,tt0424095,149000000,32412894490,24,2006,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6,6
7022209,2,tt0424136,950000,5366688471,6,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,7
26888376,4,tt0424345,5000000,17800534780,6,2006,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7
38368909,4,tt0424993,12000000,6509712628,11,2006,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5
230685453,9,tt0425061,80000000,58717362019,11,2008,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,6
80573774,6,tt0425112,12000000,50284574075,6,2007,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7
102854431,7,tt0425123,58000000,25276926393,11,2005,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.7,6
56308881,5,tt0425210,27000000,35493132286,6,2006,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.8,7
33000000,4,tt0425413,10000000,18170833334,11,2007,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,6
1109660,2,tt0425430,16000000,5902312937,11,2007,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.4,5
127814609,7,tt0425637,80341000,4325944090,6,2008,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4,7
25871834,4,tt0426592,35000000,13777040413,1,2008,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,4
66122026,6,tt0426931,25000000,25195234533,24,2007,11,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7.5,7
86387857,6,tt0427152,69000000,28629801999,11,2010,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5
90450008,6,tt0427327,50000000,46093065047,24,2007,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6.7,6
5367030,2,tt0427470,16000000,15972547179,6,2007,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,7
24793509,4,tt0427944,6500000,31285947969,6,2005,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7
30,1,tt0429277,2000000,3203794574,8,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2,4
23006849,4,tt0429591,12000000,8002054405,24,2006,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.3,5
92374674,6,tt0430105,45000000,20740689633,6,2005,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
163794509,8,tt0430357,135000000,29065691818,6,2006,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,6
13391174,3,tt0430431,20000000,6553590839,24,2006,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3,6
50007546,5,tt0430770,16000000,14875089018,11,2008,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.9,4
92380927,6,tt0430922,28000000,32242313599,6,2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
85446075,6,tt0431021,14000000,6233265640,11,2012,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9,5
86658558,6,tt0431197,70000000,26849943531,6,2007,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,7
148412065,7,tt0432021,45000000,11068780831,6,2007,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.3,6
299268508,9,tt0433035,110000000,99045352985,11,2011,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.1,7
51416464,5,tt0433362,20000000,15809270093,6,2009,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,6.5,6
54600000,5,tt0433383,7000000,34061316217,24,2005,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5,7
20138836,4,tt0433416,12000000,3313971132,11,2006,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7
21000000,4,tt0434215,15000000,3444112001,24,2006,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2,6
132511035,7,tt0434409,54000000,50984895380,6,2006,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.2,8
66980456,6,tt0435651,25000000,7927434983,11,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5,6
26810113,4,tt0435670,30000000,7232007148,11,2007,4,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,6.3,6
1066969703,9,tt0435761,200000000,153342814084,14,2010,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3,8
123384128,7,tt0436697,15000000,21761012141,11,2006,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
18948425,3,tt0437800,8000000,11421222032,24,2006,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,7
5410749,2,tt0437954,38000000,3882717419,6,2007,12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,4
371353001,9,tt0438488,200000000,37200026119,11,2009,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.6,6
631744560,9,tt0441773,130000000,60929108031,24,2008,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6,7
27105095,4,tt0441796,9000000,4251225244,11,2006,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.1,5
85582407,6,tt0441909,12899867,4418321721,6,2006,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.6,7
195735876,8,tt0442933,70000000,52746951058,11,2007,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6
275293450,9,tt0443272,65000000,65657065160,11,2012,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4,7
151161491,8,tt0443274,40000000,32492549017,11,2008,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.6,6
745327,1,tt0443431,500000,1604814152,3,2006,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5
86915017,6,tt0443543,40000000,23196219690,11,2006,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,7.6,7
77920346,6,tt0443632,60000000,10624323884,11,2006,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,6
266000000,9,tt0443649,105000000,15900421044,11,2008,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.1,5
14711793,3,tt0443680,30000000,22145742398,6,2007,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.5,7
68369434,6,tt0443701,30000000,12864916781,11,2008,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5.9,5
84785914,6,tt0443706,65000000,36401687329,6,2007,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.7,7
18564702,3,tt0444653,169000,13986388639,6,2005,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6
47664559,5,tt0446029,60000000,25977992960,11,2010,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7
155446362,8,tt0448011,50000000,14579305103,11,2009,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,6.2,6
1381665,2,tt0448124,12000000,21226642198,3,2006,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.6,7
32017803,4,tt0448134,50000000,23963914472,6,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.3,7
624029371,9,tt0448157,150000000,46219625586,11,2008,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,6
249288105,9,tt0449010,100000000,21481977967,24,2006,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.1,5
100523181,7,tt0449059,8000000,23512172639,6,2006,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,7
961000000,9,tt0449088,300000000,114653357348,11,2007,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,7
87528173,6,tt0449089,50000000,20700340719,24,2006,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5
135330182,7,tt0449467,25000000,33078949485,6,2006,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,7
65664721,6,tt0450232,55000000,16745195675,11,2006,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,6
80578934,6,tt0450278,4800000,3884190427,6,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9,5
10089373,3,tt0450314,20500000,16146716856,6,2008,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6
297138014,9,tt0451079,85000000,56828401017,9,2008,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.8,6
73762516,6,tt0452608,45000000,15324168078,6,2008,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.4,6
59192128,5,tt0452625,25000000,7778726457,6,2007,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5
42285169,5,tt0452637,75000000,21193583833,11,2006,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,5.6,5
35300645,4,tt0452702,19000000,6264730460,6,2007,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.2,6
229736344,9,tt0453451,25000000,11673459264,24,2007,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3,6
95020213,6,tt0453562,40000000,26541046873,11,2013,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,7
17800000,3,tt0454824,60000000,12246644819,11,2006,9,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6.6,6
69623713,6,tt0454841,15000000,7271866919,6,2006,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.4,6
184376254,8,tt0454848,45000000,35810791196,6,2006,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6,7
